,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
196,"00:08:02,440","00:08:03,608",<i>[laughter]</i>,0,0.0,,,,482.44,483.61
197,"00:08:04,233","00:08:06,027",<i>I had one run up to me </i> <i>at the end of the show.</i>,1,11.829999999999984,"#66, ","485.79, ","497.62, ",484.23,486.03
198,"00:08:06,110","00:08:07,987",<i>-[rapid shuffling]</i> <i>-[laughter]</i>,0,0.0,,,,486.11,487.99
199,"00:08:08,070","00:08:10,448","<i>""Hey dude, </i> <i>what you say to me like that, dude?""</i>",0,0.0,,,,488.07,490.45
200,"00:08:10,531","00:08:12,033",<i>[laughter and applause]</i>,0,0.0,,,,490.53,492.03
201,"00:08:12,116","00:08:13,993",<i>-They talk...</i> <i>-[cheering]</i>,0,0.0,,,,492.12,493.99
202,"00:08:14,410","00:08:15,745",<i>[Jo laughing] They talk...</i>,0,0.0,,,,494.41,495.75
203,"00:08:16,621","00:08:19,415",<i>They talk real fast...</i> <i>You know they talk that fast.</i>,1,5.6200000000000045,"#67, ","498.88, ","504.5, ",496.62,499.42
204,"00:08:19,499","00:08:20,958","<i>They talk like this, real fast, like,</i>",0,0.0,,,,499.5,500.96
205,"00:08:21,042","00:08:23,211","<i>""Dude, what you say to me </i> <i>like that, dude?""</i>",1,1.2199999999999704,"#68, ","505.87, ","507.09, ",501.04,503.21
206,"00:08:23,294","00:08:25,796","<i>-[laughter]</i> <i>-They talk real fast like that, dude.</i>",0,0.0,,,,503.29,505.8
207,"00:08:25,880","00:08:26,756",<i>[laughter]</i>,0,0.0,,,,505.88,506.76
208,"00:08:26,839","00:08:29,300",<i>Koreans sound like they've been</i> <i>smoking weed all day.</i>,0,0.0,,,,506.84,509.3
209,"00:08:29,383","00:08:32,970",<i>Vietnamese people sound like they've been</i> <i>doing cocaine their whole life.</i>,1,1.9099999999999682,"#69, ","512.14, ","514.05, ",509.38,512.97
210,"00:08:33,054","00:08:35,640","<i>[sniffs] ""Hey dude, what you say to me </i> <i>like that, dude?</i>",1,8.199999999999932,"#70, ","514.97, ","523.17, ",513.05,515.64
211,"00:08:35,723","00:08:37,391","<i>Don't you talk to me like that, dude.</i>",0,0.0,,,,515.72,517.39
212,"00:08:37,475","00:08:39,060","<i>What you say to me like that?""</i>",0,0.0,,,,517.48,519.06
213,"00:08:39,143","00:08:40,394",<i>[laughter]</i>,0,0.0,,,,519.14,520.39
214,"00:08:40,478","00:08:43,189",<i>Vietnamese people put a period </i> <i>after every word that come out.</i>,0,0.0,,,,520.48,523.19
215,"00:08:43,272","00:08:45,942","<i>""Hey. Dude. What. You. Say. To. Me.</i> <i>Like. That. Dude?""</i>",1,1.9099999999999682,"#71, ","524.33, ","526.24, ",523.27,525.94
216,"00:08:46,025","00:08:47,026",<i>[laughter]</i>,0,0.0,,,,526.02,527.03
217,"00:08:48,402","00:08:49,737",<i>Vietnamese people go real high.</i>,0,0.0,,,,528.4,529.74
218,"00:08:49,820","00:08:51,614","<i>[high tone]</i> <i>They go real high, like that, dude.</i>",0,0.0,,,,529.82,531.61
219,"00:08:51,697","00:08:54,534","<i>[low tone] They go down low, like that.</i> <i>They start low, like that, dude.</i>",1,2.909999999999968,"#72, ","531.88, ","534.79, ",531.7,534.53
220,"00:08:54,617","00:08:56,869","<i>[high tone] Then they'll go real high</i> <i>like that, dude.</i>",1,0.75,"#73, ","536.67, ","537.42, ",534.62,536.87
