,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
141,"00:08:09,363","00:08:11,866","<i>And then he says,</i> <i>""You guys were swerving in the lane.</i>",0,0.0,,,,489.36,491.87
142,"00:08:11,949","00:08:14,494","<i>Do you mind just stepping out of the car</i> <i>for a second?""</i>",0,0.0,,,,491.95,494.49
143,"00:08:14,577","00:08:18,372",<i>Still no cause for alarm.</i> <i>I looked through the rearview mirror.</i>,0,0.0,,,,494.58,498.37
144,"00:08:18,456","00:08:20,583",<i>The body language of the arrest</i> <i>looked good.</i>,0,0.0,,,,498.46,500.58
145,"00:08:21,459","00:08:22,627",<i>Just talking.</i>,0,0.0,,,,501.46,502.63
146,"00:08:25,922","00:08:27,507","<i>So, then I started fucking with the radio.</i>",0,0.0,,,,505.92,507.51
147,"00:08:27,590","00:08:29,717",<i>You know a traffic stop is going good</i> <i>if you're listening to the radio</i>,0,0.0,,,,507.59,509.72
148,"00:08:29,800","00:08:31,552",<i>when someone else is outside of the car.</i>,0,0.0,,,,509.8,511.55
149,"00:08:32,178","00:08:34,055","<i>But then, when I looked back</i> <i>in the rearview mirror,</i>",0,0.0,,,,512.18,514.05
150,"00:08:34,138","00:08:36,474",<i>something had gone horribly wrong.</i> <i>That motherfucker was back there like...</i>,1,3.730000000000018,"#58, ","515.67, ","519.4, ",514.14,516.47
151,"00:08:40,353","00:08:43,814","<i>And the next thing I knew, they were</i> <i>stuffing him in the back of the car,</i>",0,0.0,,,,520.35,523.81
152,"00:08:43,898","00:08:46,901",<i>and I thought what anybody would think</i> <i>in a situation like that:</i>,0,0.0,,,,523.9,526.9
153,"00:08:46,984","00:08:51,197","<i>""Oh, my God.</i> <i>What is gonna happen to me?""</i>",1,0.6900000000000546,"#59, ","531.04, ","531.73, ",526.98,531.2
154,"00:08:57,954","00:08:59,997",<i>And the police walked up to the window.</i>,0,0.0,,,,537.95,540.0
