,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
857,"00:48:48,592","00:48:51,512","When you’re driving in the car, pull her titty out at a red light.",1,8.300000000000182,"#471, ","2929.83, ","2938.13, ",2928.59,2931.51
858,"00:48:51,595","00:48:54,306",“You better stop it! I’m not playing with you.,0,0.0,,,,2931.59,2934.31
859,"00:48:54,807","00:48:56,642",I ain’t playin’.”,1,0.5599999999999454,"#472, ","2939.32, ","2939.88, ",2934.81,2936.64
860,"00:49:00,312","00:49:03,816","And, fellas, when you’re making love to your wife, take your fucking socks off.",1,5.639999999999873,"#473, ","2942.15, ","2947.79, ",2940.31,2943.82
861,"00:49:07,236","00:49:10,281","Ladies, if he don’t take his socks off, that’s not love.",1,2.3299999999999272,"#474, ","2949.62, ","2951.95, ",2947.24,2950.28
862,"00:49:10,364","00:49:12,950",That’s just two ships passing in the night.,3,3.699999999999818,"#475, #476, #477, ","2952.75, 2956.08, 2959.26, ","2954.21, 2957.24, 2960.34, ",2950.36,2952.95
863,"00:49:19,915","00:49:22,126",My wife is 18 years younger than me.,0,0.0,,,,2959.91,2962.13
864,"00:49:22,668","00:49:24,837","Okay, my wife is 18 years younger than me.",1,1.6599999999998545,"#478, ","2964.02, ","2965.68, ",2962.67,2964.84
865,"00:49:25,212","00:49:30,259",Sometimes-- Sometimes the age difference can be a little difficult.,1,0.7399999999997817,"#479, ","2966.63, ","2967.37, ",2965.21,2970.26
866,"00:49:30,718","00:49:32,612","Like we had an argument the other night, and I told her,",0,0.0,,,,2970.72,2972.61
867,"00:49:32,636","00:49:35,055","“Listen, I’m a 47-year-old man.",0,0.0,,,,2972.64,2975.05
868,"00:49:35,139","00:49:38,893",I’m not gonna sit here with you all night and argue about Beyoncé.”,2,3.2799999999997453,"#480, #481, ","2978.67, 2981.23, ","2980.98, 2982.2, ",2975.14,2978.89
869,"00:49:41,687","00:49:44,940","She said, “But Beyoncé and Jay Z is show business royalty.”",1,3.449999999999818,"#482, ","2982.42, ","2985.87, ",2981.69,2984.94
870,"00:49:45,024","00:49:48,277","I said, “Let me tell you something. Jay Z just got hit by Solange.",0,0.0,,,,2985.02,2988.28
871,"00:49:48,360","00:49:50,070",I got hit by a Walmart truck.”,1,4.110000000000127,"#483, ","2988.71, ","2992.82, ",2988.36,2990.07
872,"00:49:55,576","00:49:57,995","I’m madly in love with her, man. That’s my baby.",1,1.1400000000003274,"#484, ","2997.89, ","2999.03, ",2995.58,2997.99
873,"00:49:58,454","00:50:00,539","My wife. I’m madly in love with her, man.",0,0.0,,,,2998.45,3000.54
874,"00:50:00,623","00:50:03,500","But when you got a beautiful young wife like that you’re married to,",0,0.0,,,,3000.62,3003.5
875,"00:50:03,584","00:50:04,853","and you’re madly in love with her,",0,0.0,,,,3003.58,3004.85
876,"00:50:04,877","00:50:07,379",it puts you at a disadvantage in the relationship.,0,0.0,,,,3004.88,3007.38
877,"00:50:07,463","00:50:08,964",’Cause you ain’t gonna never leave.,0,0.0,,,,3007.46,3008.96
878,"00:50:09,048","00:50:11,217",You ain’t gonna never leave her. Never.,1,1.6099999999996726,"#485, ","3011.03, ","3012.64, ",3009.05,3011.22
